alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1789581953.5402,elite,5377.6149096825,1789535522.0979,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533897,1789582022.8712,8263,socks5,45.74.31.22:8263,true,18198.712110519,241,295,44.962686567164,45.74.31.22
true,1789581976.5012,elite,4724.0918748992,1789448800.5914,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789447122,1789582022.7654,5861,socks5,45.74.31.25:5861,true,9220.071554184,711,862,45.200254291163,45.74.31.25
true,1789581911.1435,elite,5343.7716175753,1789535073.4003,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533882,1789582022.7073,9660,socks5,45.74.31.40:9660,true,5153.9714336395,249,273,47.701149425287,45.74.31.40
true,1789581969.3169,elite,2780.8530653385,1776079278.6371,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Irvine,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.6846,-117.827,false,"Cox Communications",true,California,success,America/Los_Angeles,92612,1789041183,1789582022.6801,4145,socks5,72.195.34.42:4145,true,1104.2149066925,118478,78753,60.070678544448,72.195.34.42
true,1789582000.2207,elite,6760.7462621213,1789335264.9875,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789335265,1789582022.6611,4900,socks5,45.74.31.30:4900,true,4130.500793457,899,1788,33.457387420916,45.74.31.30
true,1789581213.9221,elite,4438.9620611112,1789447768.6064,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789447122,1789582022.5607,4046,socks5,45.74.31.41:4046,true,4037.6632213593,876,844,50.93023255814,45.74.31.41
true,1789581785.0002,elite,4740.8126693159,1776127397.2962,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"DigitalOcean, LLC",50.1169,8.6837,false,"DigitalOcean, LLC",true,Hesse,success,Europe/Berlin,60313,1789429286,1789582022.4713,1080,socks5,209.38.214.48:1080,true,7903.1040668488,80319,104458,43.468072325019,209.38.214.48
true,1789579641.2926,elite,1799.5454865291,1788460717.9747,"AS46844 Sharktech",SHARKTECH,"Los Angeles","North America",NA,"United States",US,,true,Sharktech,34.0515,-118.2707,false,Sharktech,true,California,success,America/Los_Angeles,90017,1789065326,1789582022.4685,443,http,107.167.18.122:443,true,8603.8427352905,15299,2375,86.562181735883,107.167.18.122
true,1789582022.457,elite,2697.5905341968,1696987209.4257,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,"San Diego","North America",NA,"United States",US,,false,"Cox Communications Inc.",32.7794,-117.1366,false,"Cox Communications",true,California,success,America/Los_Angeles,92108,1789517517,1789582022.457,4145,socks4,24.249.199.12:4145,true,803.84683609009,571416,1088475,34.424911033315,24.249.199.12
true,1789497276.7671,elite,2128.7899273773,1770199771.1831,"AS397966 ReadyDedis, LLC",READYDEDISLLC,"Los Angeles","North America",NA,"United States",US,,false,"ReadyDedis, LLC",34.0549,-118.243,false,Readydedis,true,California,success,America/Los_Angeles,90009,1789532393,1789582022.4437,22222,socks5,193.25.215.182:22222,true,1014.9602890015,312515,5107,98.392113896393,193.25.215.182
true,1789580955.9471,elite,3736.4567809689,1789471612.3079,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1789467888,1789582022.3995,1081,socks5,157.173.115.35:1081,true,7774.334192276,1965,138,93.437945791726,157.173.115.35
true,1789582023.244,elite,5130.7355572501,1782138239.3187,"AS41745 Baykov Ilya Sergeevich",FORTIS-AS,Helsinki,Europe,EU,Finland,FI,,false,"Baykov Ilya Sergeevich",60.1698,24.9383,false,"Baykov Ilya Sergeevich",true,Uusimaa,success,Europe/Helsinki,,1789394580,1789582022.3994,1080,socks4,93.123.30.53:1080,true,7331.6779136658,123317,202649,37.831246203592,93.123.30.53
true,1789582022.3704,elite,5150.5374319098,1789545058.8593,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789541381,1789582022.3704,12554,socks5,45.74.31.25:12554,true,4344.0079689026,89,204,30.37542662116,45.74.31.25
true,1789581903.9107,elite,1238.3960262404,1776078589.013,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,false,"Performive LLC",34.0549,-118.243,false,"Family Guy Online",true,California,success,America/Los_Angeles,90035,1789326432,1789582022.3679,48606,socks5,68.71.249.153:48606,true,1010.8344554901,76572,75990,50.190742124513,68.71.249.153
true,1789581988.2001,elite,5145.8876234139,1789467984.0807,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789464765,1789582022.3609,4783,socks5,45.74.31.25:4783,true,2434.4117641449,542,809,40.118430792006,45.74.31.25
true,1789581744.8901,elite,4204.5986904038,1789553348.7531,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789551832,1789582022.3514,16411,socks5,45.74.31.30:16411,true,4692.0258998871,180,167,51.873198847262,45.74.31.30
true,1789582022.3503,elite,2868.2705810132,1783262867.6432,"AS265641 TELECOMUNICACIONES ROCARLI C.A (CIX BROADBAND)","TELECOMUNICACIONES ROCARLI C.A (CIX BROADBAND)",Maturín,"South America",SA,Venezuela,VE,,false,"TELECOMUNICACIONES ROCARLI C.A (CIX BROADBAND)",9.74569,-63.1832,false,"CIX Broadband",true,Monagas,success,America/Caracas,,1789308618,1789582022.3503,1080,socks4,170.254.173.6:1080,true,7840.6989574432,142488,155303,47.848323152815,170.254.173.6
true,1789582022.3044,elite,10400.244670824,1789475811.2311,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789472227,1789582022.3044,10434,socks5,45.74.31.22:10434,true,4798.7368106842,823,630,56.641431520991,45.74.31.22
true,1789581868.0942,elite,10062.880217072,1786531375.8537,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Shenzhen Tencent Computer Systems Company Limited",1.35208,103.82,false,"Tencent Cloud Computing (Beijing) Co., Ltd",true,"North West",success,Asia/Singapore,858877,1789551843,1789582022.2613,8080,socks5,43.160.245.155:8080,true,11948.385477066,69351,31478,68.780807109066,43.160.245.155
true,1789581910.108,elite,7356.0584712536,1789536136.4039,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533888,1789582022.2221,4878,socks5,45.74.31.22:4878,true,9675.9285926819,470,162,74.367088607595,45.74.31.22
true,1789581707.3328,elite,5094.900241387,1762437732.6182,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1789052097,1789582022.1458,8080,http,207.180.254.198:8080,false,5636.0886096954,233497,201627,53.662174460614,207.180.254.198
true,1789581884.7211,elite,3998.6797005239,1789537279.3329,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533875,1789582022.1445,10364,socks5,45.74.31.22:10364,true,10209.811449051,198,253,43.90243902439,45.74.31.22
true,1789582002.9728,elite,6219.3996564155,1789449678.0923,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789447124,1789582022.0673,12062,socks5,45.74.31.50:12062,true,3351.6552448273,669,920,42.101950912524,45.74.31.50
true,1789580220.3291,elite,10004.568289513,1789558671.9586,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789554838,1789582022.0595,6878,socks5,45.74.31.30:6878,true,16067.712545395,239,99,70.710059171598,45.74.31.30
true,1789581922.7081,elite,6542.4048014472,1789168605.722,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789165852,1789582022.0559,12468,socks5,45.74.31.42:12468,true,3676.0475635529,2478,3154,43.998579545455,45.74.31.42
true,1789582022.0259,transparent,12261.753813668,1750645687.9114,"AS46475 Limestone Networks, Inc.",LIMESTONENETWORKS,Miami,"North America",NA,"United States",US,,true,"Limestone Networks, Inc.",25.7701,-80.1928,false,"Limestone Networks",true,Florida,success,America/New_York,33102,1789193383,1789582022.0259,3128,http,64.31.49.174:3128,true,5093.7702655792,18179,62318,22.583450314919,64.31.49.174
true,1789581987.4809,elite,9181.8402032619,1789263144.6421,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789260059,1789582022.0171,5810,socks5,45.74.31.30:5810,true,5415.0810241699,1558,2189,41.579930611156,45.74.31.30
true,1789582021.9826,elite,822.50533934337,1776080716.8354,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1789384146,1789582021.9826,11288,socks4,184.170.251.30:11288,true,907.12022781372,274144,321347,46.036631955815,184.170.251.30
true,1789581861.3094,elite,4473.2152514483,1789064211.9151,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,Tokyo,Asia,AS,Japan,JP,,true,"Akamai Technologies, Inc.",35.6893,139.6899,false,"Akamai Technologies, Inc.",false,Tokyo,success,Asia/Tokyo,151-0053,1789063236,1789582021.9735,3128,http,172.237.11.129:3128,false,1787.1186733246,7779,1106,87.552054023635,172.237.11.129
true,1789582021.9608,transparent,3099.0529250018,1784367028.4156,"AS8193 Uzbektelekom Joint Stock Company",BRM-AS,Tashkent,Asia,AS,Uzbekistan,UZ,,false,"""Uzbektelekom"" Joint Stock Company",41.2615,69.2177,false,,true,Tashkent,success,Asia/Tashkent,,1789204408,1789582021.9608,8080,http,93.188.85.150:8080,false,2785.5241298676,7595,34589,18.004456666035,93.188.85.150
true,1789582021.9209,elite,3584.1351334425,1710564039.9443,"AS27843 ON EMPRESAS S.A.C.","ON EMPRESAS S.A.C.",Lima,"South America",SA,Peru,PE,,false,"ON EMPRESAS S.A.C",-12.046,-77.0305,false,"Miraflores De Turismo S.A.C",true,"Lima Province",success,America/Lima,,1789349453,1789582021.9209,37209,socks4,190.12.95.170:37209,true,3947.8797912598,351585,1169212,23.118470117971,190.12.95.170
true,1789582021.8974,elite,3205.5434256484,1783200289.719,"AS265274 Fixa Telecomunicações do Brasil Ltda","Fixa Telecomunicações do Brasil Ltda","Vitória de Santo Antão","South America",SA,Brazil,BR,,false,"LOCALLINK TELECOMUNICAÇÕES LTDA - ME",-8.1524,-35.2965,false,"Velozter Servicos de Comunicacao Multimidia LTDA",true,Pernambuco,success,America/Recife,55600,1789247937,1789582021.8974,4153,socks4,170.80.221.192:4153,true,8190.4227733612,125322,168467,42.657145093928,170.80.221.192
true,1789581858.0844,elite,9078.337269944,1789575027.6433,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789573726,1789582021.8803,16095,socks5,45.74.31.22:16095,true,19814.231872559,77,21,78.571428571429,45.74.31.22
true,1789582021.7961,elite,8295.4834832635,1789203097.4782,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789201600,1789582021.7961,5167,socks5,45.74.31.30:5167,true,4616.9531345367,1929,2742,41.297366730893,45.74.31.30
true,1789581911.9789,elite,7263.4681092118,1789537497.154,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533891,1789582021.7481,13933,socks5,45.74.31.22:13933,true,14032.580852509,212,251,45.788336933045,45.74.31.22
true,1789581964.5678,elite,118.39347535914,1789561632.4523,"AS24940 Hetzner Online GmbH",HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",50.4777,12.3649,false,Hetzner,true,Saxony,success,Europe/Berlin,08223,1789558430,1789582021.6998,1198,socks5,49.13.87.123:1198,true,120.89848518372,110,119,48.034934497817,49.13.87.123
true,1789581907.9767,elite,4131.0797351248,1789534405.1536,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533875,1789582021.6898,11301,socks5,45.74.31.22:11301,true,8274.2416858673,408,225,64.454976303318,45.74.31.22
true,1789582012.2835,elite,3319.055974082,1783198949.6971,"AS262391 ACESSOLINE TELECOMUNICACOES LTDA","ACESSOLINE TELECOMUNICACOES LTDA",Chapecó,"South America",SA,Brazil,BR,,false,"Acessoline Telecomunicacoes Ltda",-27.1214,-52.6604,false,"Acessoline Telecomunicacoes Ltda",true,"Santa Catarina",success,America/Sao_Paulo,89800,1789243539,1789582021.6551,5432,socks4,190.89.104.48:5432,true,4053.9107322693,133662,165165,44.728889959743,190.89.104.48
true,1789581720.5841,elite,2879.3762836616,1789262645.7851,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Eygelshoven,Europe,EU,"The Netherlands",NL,,false,"Global Connectivity Solutions LLP",50.8933,6.05805,false,"Global Connectivity Solutions LLP",true,Limburg,success,Europe/Amsterdam,6471,1789260158,1789582021.6494,1080,http,153.80.240.2:1080,true,2138.1647586823,4898,681,87.793511381968,153.80.240.2
true,1789581934.5679,elite,7783.4328784133,1789024630.6961,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789024358,1789582021.6303,34326,socks5,45.74.31.30:34326,true,3048.07472229,1911,4810,28.433268858801,45.74.31.30
true,1789581946.1423,elite,5022.1912159311,1785521797.083,"AS16276 OVH SAS",OVH,Warsaw,Europe,EU,Poland,PL,,true,"OVH SAS",52.2372,21.0123,false,"OVH Sp. z o. o",true,Mazovia,success,Europe/Warsaw,00-002,1789147490,1789582021.5988,9052,socks5,57.128.249.250:9052,true,294.56567764282,52914,55710,48.712991604065,57.128.249.250
true,1789582021.5984,elite,2533.2630773211,1786776113.9961,"AS207371 GEC BG Ltd.",gec-bg,Asenovgrad,Europe,EU,Bulgaria,BG,,false,GEC,42.0167,24.8667,false,,true,Plovdiv,success,Europe/Sofia,4230,1789194480,1789582021.5984,4153,socks4,77.85.171.92:4153,true,3233.5612773895,51935,76174,40.539696664559,77.85.171.92
true,1789581901.1004,elite,8695.0067344465,1789571491.1566,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789569595,1789582021.5636,13027,socks5,45.74.31.25:13027,true,8317.4204826355,76,51,59.842519685039,45.74.31.25
true,1789582017.7737,elite,3252.4125373059,1776089471.73,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Babahoyo,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-1.7984,-79.5359,false,UFINET,true,"Los Ríos",success,America/Guayaquil,,1789391636,1789582021.5511,8080,socks4,160.20.165.242:8080,true,858.43729972839,301558,316669,48.777876087586,160.20.165.242
true,1789455671.3572,elite,2917.6861112269,1710578604.3561,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Dubai,Asia,AS,"United Arab Emirates",AE,,true,"Alibaba Cloud LLC",25.0734,55.2979,false,ALICLOUD-UAE,true,Dubai,success,Asia/Dubai,,1789463017,1789582021.5252,3128,http,47.91.104.88:3128,false,390.94662666321,560800,118607,82.542570211964,47.91.104.88
true,1789582021.4482,elite,3864.5384332713,1789536075.6869,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533874,1789582021.4482,12246,socks5,45.74.31.41:12246,true,796.47850990295,340,241,58.519793459552,45.74.31.41
true,1789581670.3828,elite,5446.8767118075,1789536792.1186,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533891,1789582021.4347,10702,socks5,45.74.31.40:10702,true,8209.7380161285,377,220,63.149078726968,45.74.31.40
true,1789582021.4251,elite,4096.5331587695,1789302390.4236,"AS45725 Kings Network Indonesia, PT",KINGS-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,true,KINGS,-6.2352,106.9922,false,,true,"West Java",success,Asia/Jakarta,17147,1789302348,1789582021.4251,3108,socks4,180.211.93.105:3108,true,8142.7063941956,9116,8835,50.782686201326,180.211.93.105
true,1789581766.4223,elite,5436.1293815567,1789330190.5854,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789328767,1789582021.378,5260,socks5,45.74.31.30:5260,true,5652.9207229614,668,1802,27.044534412955,45.74.31.30
true,1789581930.0889,elite,5558.6580944917,1789447797.7857,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789447123,1789582021.3761,11219,socks5,45.74.31.50:11219,true,3100.1877784729,1005,827,54.85807860262,45.74.31.50
true,1789581992.929,elite,3340.4885631357,1696968343.2518,"AS7922 Comcast Cable Communications, LLC",COMCAST-7922,"San Francisco","North America",NA,"United States",US,,false,"Comcast Cable Communications, LLC",37.7797,-122.4159,false,"Comcast Cable Communications, LLC",true,California,success,America/Los_Angeles,94103,1789432289,1789582021.3148,32100,socks4,50.250.205.21:32100,true,982.5873374939,405304,1103242,26.867195299315,50.250.205.21
true,1789581946.167,elite,4617.2342890828,1789513141.1127,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789510652,1789582021.3094,13895,socks5,45.74.31.41:13895,true,111.94443702698,529,390,57.562568008705,45.74.31.41
